-61218.00  0.000  1.800  -4.300
-61188.00  -0.300  1.800  -3.600
-61158.00  -0.900  2.000  -4.200
-61128.00  -0.500  1.900  -4.400
-61098.00  -0.500  2.100  -4.100
-61068.00  -0.600  2.100  -4.800
-61038.00  -0.400  1.900  -4.400
-61008.00  -0.600  1.900  -4.300
-60978.00  -0.500  1.900  -4.000
-60948.00  -0.400  2.000  -5.100
-60918.00  -0.800  1.500  -5.600
-60888.00  -0.600  1.500  -4.700
-60858.00  -0.400  1.500  -4.300
-60828.00  -0.300  2.000  -4.000
-60798.00  -0.100  2.100  -4.200
-60768.00  -0.100  2.300  -3.600
-60738.00  -0.200  2.100  -4.700
-60708.00  -0.100  2.400  -4.100
-60678.00  -0.300  1.800  -4.200
-60648.00  -0.500  1.800  -4.500
-60618.00  -0.100  2.500  -4.300
-60588.00  0.300  2.400  -3.100
-60558.00  0.000  2.200  -3.100
-60528.00  -0.100  2.200  -3.700
-60498.00  -0.300  1.900  -4.300
-60468.00  -0.400  1.800  -4.500
-60438.00  -0.300  1.400  -4.900
-60408.00  -0.500  1.900  -4.000
-60378.00  0.100  2.100  -4.400
-60348.00  0.000  2.100  -3.800
-60318.00  -0.200  2.300  -4.400
-60288.00  -0.100  2.600  -3.800
-60258.00  0.100  2.100  -4.100
-60228.00  -0.200  2.300  -4.400
-60198.00  0.200  2.400  -4.200
-60168.00  -0.100  2.000  -4.400
-60138.00  -0.100  1.900  -4.100
-60108.00  0.200  1.800  -3.700
-60078.00  -0.100  2.000  -3.700
-60048.00  0.000  2.200  -3.300
-60018.00  -0.400  2.000  -3.800
-59988.00  -0.100  1.900  -3.500
-59958.00  -0.300  1.900  -3.400
-59928.00  -0.100  2.100  -3.700
-59898.00  -0.100  1.600  -4.700
-59868.00  0.200  2.000  -3.500
-59838.00  -0.100  2.100  -4.500
-59808.00  -0.100  2.200  -4.100
-59778.00  -0.100  2.300  -3.700
-59748.00  -0.200  2.200  -4.100
-59718.00  -0.100  2.500  -3.400
-59688.00  0.000  2.300  -3.400
-59658.00  0.000  2.300  -2.400
-59628.00  -0.100  2.400  -3.100
-59598.00  0.200  2.300  -3.600
-59568.00  0.200  2.200  -2.700
-59538.00  0.000  2.000  -1.900
-59508.00  -0.100  2.500  -2.300
-59478.00  0.100  2.500  -3.000
-59448.00  0.300  2.300  -2.900
-59418.00  0.500  2.200  -2.100
-59388.00  0.100  2.200  -2.500
-59358.00  0.000  2.100  -3.000
-59328.00  0.100  2.400  -2.800
-59298.00  0.400  2.300  -2.900
-59268.00  0.200  2.100  -2.500
-59238.00  -0.100  2.600  -3.000
-59208.00  0.200  2.400  -2.900
-59178.00  0.400  2.800  -2.200
-59148.00  0.200  2.700  -3.500
-59118.00  0.100  2.400  -3.400
-59088.00  0.200  2.400  -3.000
-59058.00  0.300  2.700  -3.500
-59028.00  0.000  2.900  -3.600
-58998.00  0.700  2.800  -3.300
-58968.00  0.600  2.900  -2.800
-58938.00  0.500  2.900  -2.200
-58908.00  0.500  2.700  -2.500
-58878.00  0.400  2.600  -2.300
-58848.00  -0.100  2.600  -2.600
-58818.00  0.200  2.500  -2.200
-58788.00  0.800  2.500  -3.000
-58758.00  0.300  2.500  -2.000
-58728.00  0.300  2.600  -2.400
-58698.00  0.500  2.800  -2.400
-58668.00  0.200  2.600  -2.300
-58638.00  0.300  2.400  -3.100
-58608.00  0.300  2.400  -2.600
-58578.00  0.500  2.500  -3.200
-58548.00  0.300  2.300  -3.000
-58518.00  0.500  2.400  -2.800
-58488.00  0.200  2.300  -2.100
-58458.00  -0.100  2.000  -2.800
-58428.00  0.300  2.200  -2.600
-58398.00  0.400  2.400  -2.500
-58368.00  0.300  2.300  -2.800
-58338.00  0.400  2.400  -3.100
-58308.00  0.100  2.500  -2.500
-58278.00  0.400  2.300  -3.700
-58248.00  0.200  2.700  -3.200
-58218.00  0.400  2.700  -3.200
-58188.00  0.800  2.700  -3.400
-58158.00  0.600  2.300  -2.500
-58128.00  0.700  2.800  -2.700
-58098.00  -0.100  2.600  -3.500
-58068.00  -0.100  2.300  -3.700
-58038.00  0.100  2.100  -2.600
-58008.00  0.000  2.300  -2.300
-57978.00  -0.100  2.400  -2.900
-57948.00  -0.100  2.500  -2.600
-57918.00  0.300  2.200  -2.900
-57888.00  0.400  2.400  -3.100
